time,f0,frame,rms
3.350113332271575928e-01,2.782140502929687500e+02,7.387000000000000000e+03,2.148563042283058167e-02
3.350566923618316650e-01,2.782117309570312500e+02,7.388000000000000000e+03,1.132968813180923462e-02
3.351020514965057373e-01,2.782094116210937500e+02,7.389000000000000000e+03,2.412463352084159851e-02
3.351473808288574219e-01,2.782070922851562500e+02,7.390000000000000000e+03,2.646410465240478516e-02
3.351927399635314941e-01,2.782047729492187500e+02,7.391000000000000000e+03,3.277666121721267700e-02
3.352380990982055664e-01,2.782024536132812500e+02,7.392000000000000000e+03,2.952012792229652405e-02
3.352834582328796387e-01,2.782001037597656250e+02,7.393000000000000000e+03,3.408667817711830139e-02
3.353287875652313232e-01,2.781977844238281250e+02,7.394000000000000000e+03,5.567252635955810547e-03
3.353741466999053955e-01,2.781954650878906250e+02,7.395000000000000000e+03,2.699474617838859558e-02
3.354195058345794678e-01,2.781931457519531250e+02,7.396000000000000000e+03,5.650965496897697449e-02
3.354648649692535400e-01,2.781908264160156250e+02,7.397000000000000000e+03,9.107026457786560059e-02
3.355101943016052246e-01,2.781885070800781250e+02,7.398000000000000000e+03,1.293451488018035889e-01
3.355555534362792969e-01,2.781861877441406250e+02,7.399000000000000000e+03,1.481136679649353027e-01
3.356009125709533691e-01,2.781838684082031250e+02,7.400000000000000000e+03,1.757413595914840698e-01
3.356462717056274414e-01,2.781815185546875000e+02,7.401000000000000000e+03,1.665850877761840820e-01
3.356916010379791260e-01,2.781791992187500000e+02,7.402000000000000000e+03,1.629903465509414673e-01
3.357369601726531982e-01,2.781768798828125000e+02,7.403000000000000000e+03,1.579607129096984863e-01
3.357823193073272705e-01,2.781745605468750000e+02,7.404000000000000000e+03,1.703220903873443604e-01
3.358276784420013428e-01,2.781722412109375000e+02,7.405000000000000000e+03,1.909414827823638916e-01
3.358730077743530273e-01,2.781699218750000000e+02,7.406000000000000000e+03,2.142078280448913574e-01
3.359183669090270996e-01,2.781676025390625000e+02,7.407000000000000000e+03,2.290750294923782349e-01
3.359637260437011719e-01,2.781652832031250000e+02,7.408000000000000000e+03,2.710883915424346924e-01
3.360090851783752441e-01,2.781629333496093750e+02,7.409000000000000000e+03,2.868754565715789795e-01
3.360544145107269287e-01,2.781606140136718750e+02,7.410000000000000000e+03,2.422721385955810547e-01
3.360997736454010010e-01,2.781582946777343750e+02,7.411000000000000000e+03,2.754555046558380127e-01
3.361451327800750732e-01,2.781559753417968750e+02,7.412000000000000000e+03,2.233628481626510620e-01
3.361904621124267578e-01,2.781536560058593750e+02,7.413000000000000000e+03,1.932154148817062378e-01
3.362358212471008301e-01,2.781513366699218750e+02,7.414000000000000000e+03,2.081492841243743896e-01
3.362811803817749023e-01,2.781490173339843750e+02,7.415000000000000000e+03,1.575147360563278198e-01
3.363265395164489746e-01,2.781466979980468750e+02,7.416000000000000000e+03,1.624081730842590332e-01
3.363718688488006592e-01,2.781443481445312500e+02,7.417000000000000000e+03,1.721174716949462891e-01
3.364172279834747314e-01,2.781420288085937500e+02,7.418000000000000000e+03,1.551931649446487427e-01
3.364625871181488037e-01,2.781397094726562500e+02,7.419000000000000000e+03,1.494327634572982788e-01
3.365079462528228760e-01,2.781373901367187500e+02,7.420000000000000000e+03,1.540973484516143799e-01
3.365532755851745605e-01,2.781350708007812500e+02,7.421000000000000000e+03,1.278217285871505737e-01
3.365986347198486328e-01,2.781327514648437500e+02,7.422000000000000000e+03,1.238852366805076599e-01
3.366439938545227051e-01,2.781304321289062500e+02,7.423000000000000000e+03,1.228674352169036865e-01
3.366893529891967773e-01,2.781281127929687500e+02,7.424000000000000000e+03,8.554516732692718506e-02
3.367346823215484619e-01,2.781257629394531250e+02,7.425000000000000000e+03,4.632151126861572266e-02
3.367800414562225342e-01,2.781234436035156250e+02,7.426000000000000000e+03,1.736834645271301270e-02
3.368254005908966064e-01,2.781211242675781250e+02,7.427000000000000000e+03,7.376898080110549927e-03
3.368707597255706787e-01,2.781188049316406250e+02,7.428000000000000000e+03,1.550881192088127136e-02
3.369160890579223633e-01,2.781164855957031250e+02,7.429000000000000000e+03,4.124268889427185059e-05
3.369614481925964355e-01,2.781141662597656250e+02,7.430000000000000000e+03,7.024757564067840576e-03
3.370068073272705078e-01,2.781118469238281250e+02,7.431000000000000000e+03,1.368806138634681702e-02
3.370521664619445801e-01,2.781095275878906250e+02,7.432000000000000000e+03,6.132386624813079834e-03
3.370974957942962646e-01,2.781071777343750000e+02,7.433000000000000000e+03,3.088181465864181519e-02
3.371428549289703369e-01,2.781048583984375000e+02,7.434000000000000000e+03,6.412863731384277344e-04
3.371882140636444092e-01,2.781025390625000000e+02,7.435000000000000000e+03,1.246547326445579529e-02
3.372335731983184814e-01,2.781002197265625000e+02,7.436000000000000000e+03,2.005738019943237305e-02
3.372789025306701660e-01,2.780979003906250000e+02,7.437000000000000000e+03,4.753229394555091858e-02
3.373242616653442383e-01,2.780955810546875000e+02,7.438000000000000000e+03,5.159004032611846924e-02
3.373696208000183105e-01,2.780932617187500000e+02,7.439000000000000000e+03,8.236318826675415039e-02
3.374149799346923828e-01,2.780909423828125000e+02,7.440000000000000000e+03,6.075612083077430725e-02
3.374603092670440674e-01,2.780885925292968750e+02,7.441000000000000000e+03,5.792913213372230530e-02
3.375056684017181396e-01,2.780862731933593750e+02,7.442000000000000000e+03,3.847099840641021729e-02
3.375510275363922119e-01,2.780839538574218750e+02,7.443000000000000000e+03,9.913515299558639526e-03
3.375963866710662842e-01,2.780816345214843750e+02,7.444000000000000000e+03,2.172970026731491089e-02
3.376417160034179688e-01,2.780793151855468750e+02,7.445000000000000000e+03,2.805698662996292114e-03
3.376870751380920410e-01,2.780769958496093750e+02,7.446000000000000000e+03,4.102522507309913635e-02
3.377324342727661133e-01,2.780746765136718750e+02,7.447000000000000000e+03,8.403256535530090332e-03
3.377777636051177979e-01,2.780723571777343750e+02,7.448000000000000000e+03,1.118831187486648560e-01
3.378231227397918701e-01,2.780700073242187500e+02,7.449000000000000000e+03,9.454737603664398193e-02
3.378684818744659424e-01,2.780676879882812500e+02,7.450000000000000000e+03,1.200624331831932068e-01
3.379138410091400146e-01,2.780653686523437500e+02,7.451000000000000000e+03,1.296037882566452026e-01
3.379591703414916992e-01,2.780630493164062500e+02,7.452000000000000000e+03,9.020214527845382690e-02
3.380045294761657715e-01,2.780607299804687500e+02,7.453000000000000000e+03,4.880402982234954834e-02
3.380498886108398438e-01,2.780584106445312500e+02,7.454000000000000000e+03,7.975633442401885986e-02
3.380952477455139160e-01,2.780560913085937500e+02,7.455000000000000000e+03,4.675187543034553528e-02
3.381405770778656006e-01,2.780537719726562500e+02,7.456000000000000000e+03,2.178125455975532532e-02
3.381859362125396729e-01,2.780514221191406250e+02,7.457000000000000000e+03,9.427829086780548096e-02
3.382312953472137451e-01,2.780491027832031250e+02,7.458000000000000000e+03,1.143546849489212036e-01
3.382766544818878174e-01,2.780467834472656250e+02,7.459000000000000000e+03,1.559153199195861816e-01
3.383219838142395020e-01,2.780444641113281250e+02,7.460000000000000000e+03,1.588311195373535156e-01
3.383673429489135742e-01,2.780421447753906250e+02,7.461000000000000000e+03,2.052581459283828735e-01
3.384127020835876465e-01,2.780398254394531250e+02,7.462000000000000000e+03,1.783252060413360596e-01
3.384580612182617188e-01,2.780375061035156250e+02,7.463000000000000000e+03,1.444159150123596191e-01
3.385033905506134033e-01,2.780351867675781250e+02,7.464000000000000000e+03,1.738867610692977905e-01
3.385487496852874756e-01,2.780328369140625000e+02,7.465000000000000000e+03,1.231278851628303528e-01
3.385941088199615479e-01,2.780305175781250000e+02,7.466000000000000000e+03,1.112165302038192749e-01
3.386394679546356201e-01,2.780281982421875000e+02,7.467000000000000000e+03,1.087629199028015137e-01
3.386847972869873047e-01,2.780258789062500000e+02,7.468000000000000000e+03,8.508664369583129883e-02
3.387301564216613770e-01,2.780235595703125000e+02,7.469000000000000000e+03,3.317220509052276611e-02
3.387755155563354492e-01,2.780212402343750000e+02,7.470000000000000000e+03,8.739043772220611572e-02
3.388208746910095215e-01,2.780189208984375000e+02,7.471000000000000000e+03,1.259462833404541016e-01
3.388662040233612061e-01,2.780166015625000000e+02,7.472000000000000000e+03,8.300316333770751953e-02
3.389115631580352783e-01,2.780142517089843750e+02,7.473000000000000000e+03,9.715251624584197998e-02
3.389569222927093506e-01,2.780119323730468750e+02,7.474000000000000000e+03,7.790452986955642700e-02
3.390022814273834229e-01,2.780096130371093750e+02,7.475000000000000000e+03,3.665020316839218140e-02
3.390476107597351074e-01,2.780072937011718750e+02,7.476000000000000000e+03,3.277350217103958130e-03
3.390929698944091797e-01,2.780049743652343750e+02,7.477000000000000000e+03,3.516291454434394836e-02
3.391383290290832520e-01,2.780026550292968750e+02,7.478000000000000000e+03,6.772351264953613281e-02
3.391836881637573242e-01,2.780003356933593750e+02,7.479000000000000000e+03,9.388755261898040771e-02
3.392290174961090088e-01,2.779980163574218750e+02,7.480000000000000000e+03,1.057106629014015198e-01
3.392743766307830811e-01,2.779956665039062500e+02,7.481000000000000000e+03,9.190495312213897705e-02
3.393197357654571533e-01,2.779933471679687500e+02,7.482000000000000000e+03,1.161076575517654419e-01
3.393650650978088379e-01,2.779910278320312500e+02,7.483000000000000000e+03,1.336874514818191528e-01
3.394104242324829102e-01,2.779887084960937500e+02,7.484000000000000000e+03,1.060992032289505005e-01
3.394557833671569824e-01,2.779863891601562500e+02,7.485000000000000000e+03,1.622459441423416138e-01
3.395011425018310547e-01,2.779840698242187500e+02,7.486000000000000000e+03,1.764295697212219238e-01
3.395464718341827393e-01,2.779817504882812500e+02,7.487000000000000000e+03,1.512951552867889404e-01
3.395918309688568115e-01,2.779794311523437500e+02,7.488000000000000000e+03,1.908247321844100952e-01
3.396371901035308838e-01,2.779770812988281250e+02,7.489000000000000000e+03,1.937057822942733765e-01
3.396825492382049561e-01,2.779747619628906250e+02,7.490000000000000000e+03,1.943012475967407227e-01
3.397278785705566406e-01,2.779724426269531250e+02,7.491000000000000000e+03,2.204512208700180054e-01
3.397732377052307129e-01,2.779701232910156250e+02,7.492000000000000000e+03,2.083638757467269897e-01
3.398185968399047852e-01,2.779678039550781250e+02,7.493000000000000000e+03,1.777490377426147461e-01
3.398639559745788574e-01,2.779654846191406250e+02,7.494000000000000000e+03,1.508122831583023071e-01
3.399092853069305420e-01,2.779631652832031250e+02,7.495000000000000000e+03,1.361723393201828003e-01
3.399546444416046143e-01,2.779608459472656250e+02,7.496000000000000000e+03,8.637001365423202515e-02
3.400000035762786865e-01,2.779584960937500000e+02,7.497000000000000000e+03,4.620490223169326782e-02
3.400453627109527588e-01,2.779561767578125000e+02,7.498000000000000000e+03,3.661185130476951599e-02
3.400906920433044434e-01,2.779538574218750000e+02,7.499000000000000000e+03,1.523161306977272034e-02
3.401360511779785156e-01,2.779515380859375000e+02,7.500000000000000000e+03,7.696133106946945190e-03
3.401814103126525879e-01,2.779492187500000000e+02,7.501000000000000000e+03,1.281911134719848633e-02
3.402267694473266602e-01,2.779468994140625000e+02,7.502000000000000000e+03,2.376624941825866699e-02
3.402720987796783447e-01,2.779445800781250000e+02,7.503000000000000000e+03,1.524122431874275208e-02
3.403174579143524170e-01,2.779422607421875000e+02,7.504000000000000000e+03,2.901136875152587891e-02
3.403628170490264893e-01,2.779399108886718750e+02,7.505000000000000000e+03,4.266141727566719055e-02
3.404081761837005615e-01,2.779375915527343750e+02,7.506000000000000000e+03,8.187538385391235352e-02
3.404535055160522461e-01,2.779352722167968750e+02,7.507000000000000000e+03,9.273210167884826660e-02
3.404988646507263184e-01,2.779329528808593750e+02,7.508000000000000000e+03,1.142881885170936584e-01
3.405442237854003906e-01,2.779469299316406250e+02,7.509000000000000000e+03,1.259915083646774292e-01
3.405895829200744629e-01,2.779609069824218750e+02,7.510000000000000000e+03,1.218878179788589478e-01
3.406349122524261475e-01,2.779748840332031250e+02,7.511000000000000000e+03,9.482224285602569580e-02
3.406802713871002197e-01,2.779888610839843750e+02,7.512000000000000000e+03,9.378736466169357300e-02
3.407256305217742920e-01,2.780028381347656250e+02,7.513000000000000000e+03,7.879838347434997559e-02
3.407709896564483643e-01,2.780167846679687500e+02,7.514000000000000000e+03,7.099722325801849365e-02
3.408163189888000488e-01,2.780307617187500000e+02,7.515000000000000000e+03,8.333159238100051880e-02
3.408616781234741211e-01,2.780447387695312500e+02,7.516000000000000000e+03,8.719359338283538818e-02
3.409070372581481934e-01,2.780587158203125000e+02,7.517000000000000000e+03,7.983182370662689209e-02
3.409523665904998779e-01,2.780726928710937500e+02,7.518000000000000000e+03,6.642269343137741089e-02
3.409977257251739502e-01,2.780866699218750000e+02,7.519000000000000000e+03,6.944078952074050903e-02
3.410430848598480225e-01,2.781006469726562500e+02,7.520000000000000000e+03,5.086772516369819641e-02
3.410884439945220947e-01,2.781146240234375000e+02,7.521000000000000000e+03,5.522127449512481689e-02
3.411337733268737793e-01,2.781285705566406250e+02,7.522000000000000000e+03,9.304836392402648926e-03
3.411791324615478516e-01,2.781425476074218750e+02,7.523000000000000000e+03,1.441638916730880737e-02
3.412244915962219238e-01,2.781565246582031250e+02,7.524000000000000000e+03,1.040722802281379700e-02
3.412698507308959961e-01,2.781705017089843750e+02,7.525000000000000000e+03,5.410249903798103333e-02
3.413151800632476807e-01,2.781844787597656250e+02,7.526000000000000000e+03,4.972968250513076782e-03
3.413605391979217529e-01,2.781984558105468750e+02,7.527000000000000000e+03,2.331025898456573486e-02
3.414058983325958252e-01,2.782124328613281250e+02,7.528000000000000000e+03,3.890571743249893188e-02
3.414512574672698975e-01,2.782264099121093750e+02,7.529000000000000000e+03,5.219268426299095154e-02
3.414965867996215820e-01,2.782403869628906250e+02,7.530000000000000000e+03,6.197190284729003906e-02
3.415419459342956543e-01,2.782543334960937500e+02,7.531000000000000000e+03,1.003842651844024658e-01
3.415873050689697266e-01,2.782683105468750000e+02,7.532000000000000000e+03,5.482716113328933716e-02
3.416326642036437988e-01,2.782822875976562500e+02,7.533000000000000000e+03,6.104213744401931763e-02
3.416779935359954834e-01,2.782962646484375000e+02,7.534000000000000000e+03,6.457784026861190796e-02
3.417233526706695557e-01,2.783102416992187500e+02,7.535000000000000000e+03,4.515279456973075867e-02
3.417687118053436279e-01,2.783242187500000000e+02,7.536000000000000000e+03,4.676283523440361023e-02
3.418140709400177002e-01,2.783381958007812500e+02,7.537000000000000000e+03,1.008959934115409851e-01
3.418594002723693848e-01,2.783521728515625000e+02,7.538000000000000000e+03,7.436564564704895020e-02
3.419047594070434570e-01,2.783661499023437500e+02,7.539000000000000000e+03,1.006349176168441772e-01
3.419501185417175293e-01,2.783800964355468750e+02,7.540000000000000000e+03,1.495302766561508179e-01
3.419954776763916016e-01,2.783940734863281250e+02,7.541000000000000000e+03,1.092533916234970093e-01
3.420408070087432861e-01,2.784080505371093750e+02,7.542000000000000000e+03,1.300778687000274658e-01
3.420861661434173584e-01,2.784220275878906250e+02,7.543000000000000000e+03,1.180800497531890869e-01
3.421315252780914307e-01,2.784360046386718750e+02,7.544000000000000000e+03,1.148265302181243896e-01
3.421768844127655029e-01,2.784499816894531250e+02,7.545000000000000000e+03,1.283031404018402100e-01
3.422222137451171875e-01,2.784639587402343750e+02,7.546000000000000000e+03,1.351903975009918213e-01
3.422675728797912598e-01,2.784779357910156250e+02,7.547000000000000000e+03,1.192425936460494995e-01
3.423129320144653320e-01,2.784919128417968750e+02,7.548000000000000000e+03,1.104685217142105103e-01
3.423582911491394043e-01,2.785058593750000000e+02,7.549000000000000000e+03,1.080429255962371826e-01
3.424036204814910889e-01,2.785198364257812500e+02,7.550000000000000000e+03,1.078185364603996277e-01
3.424489796161651611e-01,2.785338134765625000e+02,7.551000000000000000e+03,1.099443435668945312e-01
3.424943387508392334e-01,2.785477905273437500e+02,7.552000000000000000e+03,1.019438505172729492e-01
3.425396680831909180e-01,2.785617675781250000e+02,7.553000000000000000e+03,1.307837665081024170e-01
3.425850272178649902e-01,2.785757446289062500e+02,7.554000000000000000e+03,9.469231218099594116e-02
3.426303863525390625e-01,2.785897216796875000e+02,7.555000000000000000e+03,9.001943469047546387e-02
3.426757454872131348e-01,2.786036987304687500e+02,7.556000000000000000e+03,5.060315504670143127e-02
3.427210748195648193e-01,2.786176757812500000e+02,7.557000000000000000e+03,1.754239201545715332e-02
3.427664339542388916e-01,2.786316223144531250e+02,7.558000000000000000e+03,1.188952475786209106e-02
3.428117930889129639e-01,2.786455993652343750e+02,7.559000000000000000e+03,6.663073599338531494e-02
3.428571522235870361e-01,2.786595764160156250e+02,7.560000000000000000e+03,6.080206856131553650e-02
3.429024815559387207e-01,2.786735534667968750e+02,7.561000000000000000e+03,7.099635899066925049e-02
3.429478406906127930e-01,2.786875305175781250e+02,7.562000000000000000e+03,9.789106249809265137e-02
3.429931998252868652e-01,2.787015075683593750e+02,7.563000000000000000e+03,9.243835508823394775e-02
3.430385589599609375e-01,2.787154846191406250e+02,7.564000000000000000e+03,8.530292659997940063e-02
3.430838882923126221e-01,2.787294616699218750e+02,7.565000000000000000e+03,8.736074715852737427e-02
3.431292474269866943e-01,2.787434387207031250e+02,7.566000000000000000e+03,7.186785340309143066e-02
3.431746065616607666e-01,2.787573852539062500e+02,7.567000000000000000e+03,6.387697160243988037e-02
3.432199656963348389e-01,2.787713623046875000e+02,7.568000000000000000e+03,6.152244284749031067e-02
3.432652950286865234e-01,2.787853393554687500e+02,7.569000000000000000e+03,4.938968271017074585e-02
3.433106541633605957e-01,2.787993164062500000e+02,7.570000000000000000e+03,6.574182212352752686e-02
3.433560132980346680e-01,2.788132934570312500e+02,7.571000000000000000e+03,3.964455798268318176e-02
3.434013724327087402e-01,2.788272705078125000e+02,7.572000000000000000e+03,4.949047043919563293e-02
3.434467017650604248e-01,2.788412475585937500e+02,7.573000000000000000e+03,4.991742968559265137e-02
3.434920608997344971e-01,2.788552246093750000e+02,7.574000000000000000e+03,2.441489696502685547e-02
3.435374200344085693e-01,2.788692016601562500e+02,7.575000000000000000e+03,2.724653854966163635e-02
3.435827791690826416e-01,2.788831481933593750e+02,7.576000000000000000e+03,1.234764978289604187e-02
3.436281085014343262e-01,2.788971252441406250e+02,7.577000000000000000e+03,3.661426529288291931e-02
3.436734676361083984e-01,2.789111022949218750e+02,7.578000000000000000e+03,5.403914302587509155e-02
3.437188267707824707e-01,2.789250793457031250e+02,7.579000000000000000e+03,5.910395830869674683e-02
3.437641859054565430e-01,2.789390563964843750e+02,7.580000000000000000e+03,9.059883654117584229e-02
3.438095152378082275e-01,2.789530334472656250e+02,7.581000000000000000e+03,5.202328786253929138e-02
3.438548743724822998e-01,2.789670104980468750e+02,7.582000000000000000e+03,5.906488373875617981e-02
3.439002335071563721e-01,2.789809875488281250e+02,7.583000000000000000e+03,7.852211594581604004e-02
3.439455926418304443e-01,2.789949645996093750e+02,7.584000000000000000e+03,6.270717829465866089e-02
3.439909219741821289e-01,2.790089111328125000e+02,7.585000000000000000e+03,7.264907658100128174e-02
3.440362811088562012e-01,2.790228881835937500e+02,7.586000000000000000e+03,8.950770646333694458e-02
3.440816402435302734e-01,2.790368652343750000e+02,7.587000000000000000e+03,9.612753987312316895e-02
3.441269695758819580e-01,2.790508422851562500e+02,7.588000000000000000e+03,1.039422899484634399e-01
3.441723287105560303e-01,2.790648193359375000e+02,7.589000000000000000e+03,1.202418133616447449e-01
3.442176878452301025e-01,2.790787963867187500e+02,7.590000000000000000e+03,1.155783459544181824e-01
3.442630469799041748e-01,2.790927734375000000e+02,7.591000000000000000e+03,1.119401156902313232e-01
3.443083763122558594e-01,2.791067504882812500e+02,7.592000000000000000e+03,8.614505827426910400e-02
3.443537354469299316e-01,2.791207275390625000e+02,7.593000000000000000e+03,8.308351039886474609e-02
3.443990945816040039e-01,2.791346740722656250e+02,7.594000000000000000e+03,8.405171334743499756e-02
3.444444537162780762e-01,2.791486511230468750e+02,7.595000000000000000e+03,8.741982281208038330e-02
3.444897830486297607e-01,2.791626281738281250e+02,7.596000000000000000e+03,8.399578183889389038e-02
3.445351421833038330e-01,2.791766052246093750e+02,7.597000000000000000e+03,7.609399408102035522e-02
3.445805013179779053e-01,2.791905822753906250e+02,7.598000000000000000e+03,6.414481997489929199e-02
3.446258604526519775e-01,2.792045593261718750e+02,7.599000000000000000e+03,8.413572609424591064e-02
3.446711897850036621e-01,2.792185363769531250e+02,7.600000000000000000e+03,1.217757016420364380e-01
3.447165489196777344e-01,2.792325134277343750e+02,7.601000000000000000e+03,8.231364190578460693e-02
3.447619080543518066e-01,2.792464904785156250e+02,7.602000000000000000e+03,1.124592125415802002e-01
3.448072671890258789e-01,2.792604370117187500e+02,7.603000000000000000e+03,1.075179129838943481e-01
3.448525965213775635e-01,2.792744140625000000e+02,7.604000000000000000e+03,8.191872388124465942e-02
3.448979556560516357e-01,2.792883911132812500e+02,7.605000000000000000e+03,1.126592457294464111e-01
3.449433147907257080e-01,2.793023681640625000e+02,7.606000000000000000e+03,1.538450717926025391e-01
3.449886739253997803e-01,2.793163452148437500e+02,7.607000000000000000e+03,1.591039896011352539e-01
3.450340032577514648e-01,2.793303222656250000e+02,7.608000000000000000e+03,1.446734070777893066e-01
3.450793623924255371e-01,2.793442993164062500e+02,7.609000000000000000e+03,2.042052149772644043e-01
3.451247215270996094e-01,2.793582763671875000e+02,7.610000000000000000e+03,1.802318990230560303e-01
3.451700806617736816e-01,2.793722534179687500e+02,7.611000000000000000e+03,1.739469170570373535e-01
3.452154099941253662e-01,2.793861999511718750e+02,7.612000000000000000e+03,2.045900076627731323e-01
3.452607691287994385e-01,2.794001770019531250e+02,7.613000000000000000e+03,1.847671568393707275e-01
3.453061282634735107e-01,2.794141540527343750e+02,7.614000000000000000e+03,1.588149517774581909e-01
3.453514873981475830e-01,2.794281311035156250e+02,7.615000000000000000e+03,1.857096999883651733e-01
3.453968167304992676e-01,2.794421081542968750e+02,7.616000000000000000e+03,2.091388851404190063e-01
3.454421758651733398e-01,2.794560852050781250e+02,7.617000000000000000e+03,2.031386345624923706e-01
3.454875349998474121e-01,2.794700622558593750e+02,7.618000000000000000e+03,2.452225983142852783e-01
3.455328941345214844e-01,2.794840393066406250e+02,7.619000000000000000e+03,2.403337657451629639e-01
3.455782234668731689e-01,2.794980163574218750e+02,7.620000000000000000e+03,2.402362227439880371e-01
3.456235826015472412e-01,2.795119628906250000e+02,7.621000000000000000e+03,2.244477868080139160e-01
3.456689417362213135e-01,2.795259399414062500e+02,7.622000000000000000e+03,2.239469289779663086e-01
3.457142710685729980e-01,2.795399169921875000e+02,7.623000000000000000e+03,2.183507531881332397e-01
3.457596302032470703e-01,2.795538940429687500e+02,7.624000000000000000e+03,1.726748645305633545e-01
3.458049893379211426e-01,2.795678710937500000e+02,7.625000000000000000e+03,1.795745491981506348e-01
3.458503484725952148e-01,2.795818481445312500e+02,7.626000000000000000e+03,1.583874523639678955e-01
3.458956778049468994e-01,2.795958251953125000e+02,7.627000000000000000e+03,1.108394116163253784e-01
3.459410369396209717e-01,2.796098022460937500e+02,7.628000000000000000e+03,1.264286339282989502e-01
3.459863960742950439e-01,2.796237487792968750e+02,7.629000000000000000e+03,1.259499639272689819e-01
3.460317552089691162e-01,2.796377258300781250e+02,7.630000000000000000e+03,5.871754512190818787e-02
3.460770845413208008e-01,2.796517028808593750e+02,7.631000000000000000e+03,7.387907803058624268e-02
3.461224436759948730e-01,2.796656799316406250e+02,7.632000000000000000e+03,5.812275782227516174e-02
3.461678028106689453e-01,2.796796569824218750e+02,7.633000000000000000e+03,2.162529528141021729e-02
3.462131619453430176e-01,2.796936340332031250e+02,7.634000000000000000e+03,3.908583894371986389e-02
3.462584912776947021e-01,2.797076110839843750e+02,7.635000000000000000e+03,5.127698183059692383e-03
3.463038504123687744e-01,2.797215881347656250e+02,7.636000000000000000e+03,2.636811137199401855e-02
3.463492095470428467e-01,2.797355651855468750e+02,7.637000000000000000e+03,5.155857279896736145e-02
3.463945686817169189e-01,2.797495117187500000e+02,7.638000000000000000e+03,8.961338549852371216e-02
3.464398980140686035e-01,2.797634887695312500e+02,7.639000000000000000e+03,1.122767701745033264e-01
3.464852571487426758e-01,2.797774658203125000e+02,7.640000000000000000e+03,1.417168080806732178e-01
3.465306162834167480e-01,2.797914428710937500e+02,7.641000000000000000e+03,1.756344288587570190e-01
3.465759754180908203e-01,2.798054199218750000e+02,7.642000000000000000e+03,1.679952144622802734e-01
3.466213047504425049e-01,2.798193969726562500e+02,7.643000000000000000e+03,1.980226039886474609e-01
3.466666638851165771e-01,2.798333740234375000e+02,7.644000000000000000e+03,1.816754192113876343e-01
3.467120230197906494e-01,2.798473510742187500e+02,7.645000000000000000e+03,1.641911864280700684e-01
3.467573821544647217e-01,2.798613281250000000e+02,7.646000000000000000e+03,1.983441412448883057e-01
3.468027114868164062e-01,2.798752746582031250e+02,7.647000000000000000e+03,1.528880596160888672e-01
3.468480706214904785e-01,2.798892517089843750e+02,7.648000000000000000e+03,1.470889747142791748e-01
3.468934297561645508e-01,2.799032287597656250e+02,7.649000000000000000e+03,1.727160662412643433e-01
3.469387888908386230e-01,2.799172058105468750e+02,7.650000000000000000e+03,1.656234115362167358e-01
3.469841182231903076e-01,2.799311828613281250e+02,7.651000000000000000e+03,1.613876819610595703e-01
3.470294773578643799e-01,2.799451599121093750e+02,7.652000000000000000e+03,1.861483305692672729e-01
3.470748364925384521e-01,2.799591369628906250e+02,7.653000000000000000e+03,1.753777563571929932e-01
3.471201956272125244e-01,2.799731140136718750e+02,7.654000000000000000e+03,1.578928530216217041e-01
3.471655249595642090e-01,2.799870910644531250e+02,7.655000000000000000e+03,1.476696431636810303e-01
3.472108840942382812e-01,2.800010375976562500e+02,7.656000000000000000e+03,1.250585466623306274e-01
3.472562432289123535e-01,2.800150146484375000e+02,7.657000000000000000e+03,1.142091900110244751e-01
3.473015725612640381e-01,2.800289916992187500e+02,7.658000000000000000e+03,7.135413587093353271e-02
3.473469316959381104e-01,2.800429687500000000e+02,7.659000000000000000e+03,7.725459337234497070e-02
3.473922908306121826e-01,2.800569458007812500e+02,7.660000000000000000e+03,6.269113719463348389e-02
3.474376499652862549e-01,2.800709228515625000e+02,7.661000000000000000e+03,3.756104782223701477e-02
3.474829792976379395e-01,2.800848999023437500e+02,7.662000000000000000e+03,5.408324673771858215e-02
3.475283384323120117e-01,2.800988769531250000e+02,7.663000000000000000e+03,2.939688786864280701e-02
3.475736975669860840e-01,2.801128540039062500e+02,7.664000000000000000e+03,4.591461271047592163e-03
3.476190567016601562e-01,2.801268005371093750e+02,7.665000000000000000e+03,6.321772933006286621e-03
3.476643860340118408e-01,2.801407775878906250e+02,7.666000000000000000e+03,3.907161578536033630e-02
3.477097451686859131e-01,2.801547546386718750e+02,7.667000000000000000e+03,8.816024661064147949e-02
3.477551043033599854e-01,2.801687316894531250e+02,7.668000000000000000e+03,9.764303267002105713e-02
3.478004634380340576e-01,2.801827087402343750e+02,7.669000000000000000e+03,1.341790854930877686e-01
3.478457927703857422e-01,2.801966857910156250e+02,7.670000000000000000e+03,1.363225430250167847e-01
3.478911519050598145e-01,2.802106628417968750e+02,7.671000000000000000e+03,1.312206536531448364e-01
3.479365110397338867e-01,2.802246398925781250e+02,7.672000000000000000e+03,1.532999873161315918e-01
3.479818701744079590e-01,2.802386169433593750e+02,7.673000000000000000e+03,1.725103110074996948e-01
3.480271995067596436e-01,2.802525634765625000e+02,7.674000000000000000e+03,1.737500429153442383e-01
3.480725586414337158e-01,2.802665405273437500e+02,7.675000000000000000e+03,1.679821014404296875e-01
3.481179177761077881e-01,2.802805175781250000e+02,7.676000000000000000e+03,1.764733493328094482e-01
3.481632769107818604e-01,2.802944946289062500e+02,7.677000000000000000e+03,1.591274738311767578e-01
